geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0009719	response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0009719	1246	95	65.75699983030714	1.4447131141195235	1.2203515918236346e-4	0.011076404672754293	154;177;445;948;960;1288;1290;1645;1646;1649;1718;1958;2069;2261;2264;2274;2309;2674;2729;2775;2822;2888;2906;3164;3248;3371;3417;3485;3488;3569;3624;3689;3693;3696;3746;4036;4440;4734;4804;5021;5069;5467;5588;5641;5678;5734;5909;6263;6352;6505;6546;6772;6773;6938;7052;7476;7849;8322;8425;8644;8835;8936;9001;9241;9497;9592;9638;9734;10062;10413;10424;10518;10603;11031;11151;11240;23213;27063;27122;50515;54756;55625;57556;64750;64900;79674;80339;81848;90993;132864;135228;153090;203100;261729;340706	ADRB2;AGER;AKR1C1;AKR1C2;AKR1C3;ANKRD1;ASS1;CCL5;CD109;CD36;CD44;CHST11;CIB2;COL4A6;COL5A2;CORO1A;CPEB2;CREB3L1;DAB2IP;DDIT3;DHCR24;DKK3;EGR1;EREG;FEZ1;FGFR3;FGFR4;FHL2;FOXO3;FZD4;GCLC;GFRA1;GNAO1;GPLD1;GRB14;GRIN2D;HAP1;HDAC9;HPGD;HTRA4;IDH1;IER2;IGFBP2;IGFBP5;IL17RD;IL6;INHBA;ITGB2;ITGB5;ITGB8;KCNC1;LGMN;LPIN3;LRP2;LTBP4;MSI1;NEDD4;NGFR;NOG;NR1H3;NR4A1;OXTR;PADI2;PAPPA;PAX8;PGRMC2;PNPLA3;PPARD;PRKCQ;PSG9;PTGER4;RAB31;RAP1GAP;RYR3;SEMA6A;SH2B2;SLC1A1;SLC4A7;SLC8A1;SMURF2;SOCS2;SPRY4;STAT1;STAT2;STEAP2;SULF1;TCF12;TGM2;TNC;VEPH1;VWA2;WASF1;WNT7A;YAP1;ZDHHC7
GO:0071774	response to fibroblast growth factor	http://amigo.geneontology.org/amigo/term/GO:0071774	85	14	4.485830646529781	3.1209381501796862	1.3168793835417682e-4	0.011819724066944893	960;2261;2264;2729;3164;3371;3746;4804;6352;9241;9592;23213;81848;90993	CCL5;CD44;CREB3L1;FGFR3;FGFR4;GCLC;IER2;KCNC1;NGFR;NOG;NR4A1;SPRY4;SULF1;TNC
GO:0002683	negative regulation of immune system process	http://amigo.geneontology.org/amigo/term/GO:0002683	316	33	16.676735109451894	1.978804591151451	1.36943194053026e-4	0.012156341995168617	604;966;2150;2633;2737;3106;3134;3398;3428;3624;3635;4938;4940;5734;5795;6773;7070;8878;9466;9636;9935;10062;10461;10906;11240;11274;25939;54625;55824;79987;127943;153090;441478	BCL6;CD59;DAB2IP;F2RL1;FCRLB;GBP1;GLI3;HLA-B;HLA-F;ID2;IFI16;IL27RA;INHBA;INPP5D;ISG15;MAFB;MERTK;NR1H3;NRARP;OAS1;OAS3;PADI2;PAG1;PARP14;PTGER4;PTPRJ;SAMHD1;SQSTM1;STAT2;SVEP1;THY1;TRAFD1;USP18
GO:0019221	cytokine-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0019221	330	34	17.415577804174443	1.9522751632076392	1.4148561733789113e-4	0.012423052357124832	960;1958;2069;2150;2309;3429;3569;3624;4599;4938;4939;4940;5795;6352;6505;6772;6773;8322;8638;8718;8904;9466;9636;10062;10413;10603;11240;11274;23529;25939;54625;54756;64135;83666	CCL5;CD44;CLCF1;CPNE1;EGR1;EREG;F2RL1;FOXO3;FZD4;IFI27;IFIH1;IL17RD;IL27RA;IL6;INHBA;ISG15;MX1;NR1H3;OAS1;OAS2;OAS3;OASL;PADI2;PARP14;PARP9;PTPRJ;SAMHD1;SH2B2;SLC1A1;STAT1;STAT2;TNFRSF25;USP18;YAP1
GO:0031638	zymogen activation	http://amigo.geneontology.org/amigo/term/GO:0031638	39	9	2.0582046495842525	4.372743012614396	1.5247411432373878e-4	0.01311292401049709	444;578;715;1718;3428;4241;5328;5329;5641	ASPH;BAK1;C1R;DHCR24;IFI16;LGMN;MELTF;PLAU;PLAUR
GO:2000147	positive regulation of cell motility	http://amigo.geneontology.org/amigo/term/GO:2000147	428	41	22.58747666723231	1.8151651290681252	1.5258911326896838e-4	0.01311292401049709	101;177;604;949;2150;2822;3488;3569;4233;4318;5175;5328;5641;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9647;9732;9734;10371;10500;10501;10505;11151;23328;57556;57580;64750;81704;153090;153769;158747;223117;285966	ADAM8;AGER;BCL6;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;F2RL1;FZD4;GPLD1;HDAC9;IGFBP5;IL6;LGMN;MET;MMP9;MOSPD2;PECAM1;PLA2G7;PLAU;PLPP3;PPM1F;PREX1;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;TCAF2;THY1;WNT7A;ZP3
GO:0046649	lymphocyte activation	http://amigo.geneontology.org/amigo/term/GO:0046649	514	47	27.126081791956558	1.7326497929360543	1.5532856113119139e-4	0.01320783280860804	101;177;578;604;896;960;1958;2150;2309;2737;2934;3134;3398;3485;3569;3624;3635;4189;5588;5678;5734;5795;5896;6352;6932;7070;7462;7784;8440;9466;9473;9479;9734;9935;10326;10461;10538;11151;23149;23308;23529;55824;57580;81704;91543;140885;441478	ADAM8;AGER;BAK1;BATF;BCL6;CCL5;CCND3;CD44;CLCF1;CORO1A;DNAJB9;DOCK8;EGR1;F2RL1;FCHO1;FOXO3;GLI3;GSN;HDAC9;HLA-F;ICOSLG;ID2;IGFBP2;IL27RA;IL6;INHBA;INPP5D;LAT2;MAFB;MAPK8IP1;MERTK;NCK2;NRARP;PAG1;PREX1;PRKCQ;PSG9;PTGER4;PTPRJ;RAG1;RSAD2;SIRPA;SIRPB1;TCF7;THEMIS2;THY1;ZP3
GO:0050767	regulation of neurogenesis	http://amigo.geneontology.org/amigo/term/GO:0050767	306	32	16.14899032750721	1.9815480318601184	1.679747346905663e-4	0.014105771333696551	745;1382;1826;2737;3398;3569;4036;6608;7052;7070;7476;7869;8322;9001;9037;9241;10371;10413;10500;10501;10505;10636;22891;23129;23462;23529;26011;55811;56896;57556;79365;223117	ADCY10;BHLHE41;CLCF1;CRABP2;DPYSL5;DSCAM;FZD4;GLI3;HAP1;HEY1;ID2;IL6;LRP2;MYRF;NOG;PLXND1;RGS14;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;TENM4;TGM2;THY1;WNT7A;YAP1;ZNF365
GO:0030335	positive regulation of cell migration	http://amigo.geneontology.org/amigo/term/GO:0030335	416	40	21.954182928898692	1.8219762552559982	1.6938101254872066e-4	0.014105771333696551	101;177;949;2150;2822;3488;3569;4233;4318;5175;5328;5641;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9647;9732;9734;10371;10500;10501;10505;11151;23328;57556;57580;64750;81704;153090;153769;158747;223117;285966	ADAM8;AGER;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;F2RL1;FZD4;GPLD1;HDAC9;IGFBP5;IL6;LGMN;MET;MMP9;MOSPD2;PECAM1;PLA2G7;PLAU;PLPP3;PPM1F;PREX1;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;TCAF2;THY1;WNT7A;ZP3
GO:0007399	nervous system development	http://amigo.geneontology.org/amigo/term/GO:0007399	1874	132	98.89937213643306	1.3346899696987375	1.9347825030422233e-4	0.015948135775076613	177;214;604;745;1382;1742;1826;1869;1890;2309;2539;2674;2737;2906;2934;3371;3398;3569;3624;3746;3798;4036;4147;4233;4440;4734;4753;4804;4814;5021;5098;5467;5567;5588;5797;5881;5909;6505;6608;6938;7025;7052;7070;7087;7476;7849;7869;7903;7915;8322;8440;8448;8463;8537;8613;8835;8904;8927;8936;9001;9037;9048;9143;9241;9334;9379;9394;9497;9592;9625;9638;9734;9935;10371;10413;10461;10500;10501;10505;10603;10636;10642;10643;11240;22891;22983;23092;23129;23213;23432;23462;23529;25861;26011;26038;27253;29116;29767;50861;51090;51466;54768;55184;55811;56896;57520;57556;57580;57716;65059;79143;79365;79659;79925;80023;80303;84446;84623;90249;91653;92737;114787;127343;147495;153090;158038;219699;221322;221914;223117;284217;445582	AATK;ADCY10;AGER;ALCAM;ALDH5A1;APCDD1;ARHGAP26;ARTN;B4GALT5;BCAS1;BCL6;BHLHE41;BOC;BRSK1;BSN;CHD5;CLCF1;CPNE1;CRABP2;DAB2IP;DLG4;DMBX1;DNER;DOC2A;DPYSL5;DSCAM;DYNC2H1;DZANK1;E2F1;EFHD1;EVL;FEZ1;FOXO3;FZD4;G6PD;GFRA1;GLI3;GPC2;GPR161;GPRIN1;GRIN2D;GSN;HAP1;HDAC9;HECW2;HEY1;HS6ST1;HYDIN;ICAM5;ID2;IER2;IGF2BP1;IGF2BP3;IL6;INHBA;KCNC1;KIF5A;KIRREL3;LAMA1;LINGO2;LRP2;MAFB;MAST1;MATN2;MBOAT7;MERTK;MET;MSI1;MYLIP;MYRF;NCK2;NEDD4;NELL2;NGFR;NINJ1;NOG;NR2F1;NRSN2;NRXN2;OXTR;PADI2;PAX8;PCDH17;PCDHGC3;PLLP;PLPP3;PLXND1;POTEE;PPARD;PREX1;PRKACB;PRKCQ;PRX;PTPRM;RAC3;RAP1GAP;RAPH1;RGS14;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH2B2;SLC1A1;SLC4A7;SMO;SOCS2;SPEF2;ST8SIA4;STMN3;SULF1;SYNGR3;TBC1D32;TCF12;TEAD2;TENM4;TGM2;THY1;TMOD2;TNC;TYMP;UNC5A;UNC5B;WASF1;WHRN;WNT7A;YAP1;ZNF365
GO:0045785	positive regulation of cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0045785	337	34	17.78499915153572	1.9117234535861152	2.1141288746935426e-4	0.017250437424014584	101;177;604;948;960;2309;2737;3485;3569;3689;4301;5329;5588;5795;5881;5896;6352;7052;7070;7784;8440;8613;9647;10326;10551;11151;23149;23308;57580;59339;81704;84978;140885;284217	ADAM8;AFDN;AGER;AGR2;BCL6;CCL5;CD36;CD44;CORO1A;DOCK8;FCHO1;FOXO3;FRMD5;GLI3;ICOSLG;IGFBP2;IL6;ITGB2;LAMA1;NCK2;PLAUR;PLEKHA2;PLPP3;PPM1F;PREX1;PRKCQ;PTPRJ;RAC3;RAG1;SIRPA;SIRPB1;TGM2;THY1;ZP3
GO:0051960	regulation of nervous system development	http://amigo.geneontology.org/amigo/term/GO:0051960	353	35	18.629390802647208	1.8787517193008025	2.396817830806406e-4	0.01936149443725415	745;1382;1826;1890;2737;3398;3569;4036;5021;6608;7052;7070;7476;7869;8322;9001;9037;9241;10371;10413;10500;10501;10505;10636;22891;23129;23462;23529;26011;55811;56896;57556;79365;158038;223117	ADCY10;BHLHE41;CLCF1;CRABP2;DPYSL5;DSCAM;FZD4;GLI3;HAP1;HEY1;ID2;IL6;LINGO2;LRP2;MYRF;NOG;OXTR;PLXND1;RGS14;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;TENM4;TGM2;THY1;TYMP;WNT7A;YAP1;ZNF365
GO:0071357	cellular response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0071357	60	11	3.1664686916680806	3.4739013933547698	2.6054170934050787e-4	0.020838177505471508	3429;3434;4938;4939;4940;6772;6773;9636;11274;25939;64135	IFI27;IFIH1;IFIT1;ISG15;OAS1;OAS2;OAS3;SAMHD1;STAT1;STAT2;USP18
GO:0120039	plasma membrane bounded cell projection morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0120039	526	47	27.759375530290175	1.6931216607778172	2.650242493236129e-4	0.020988881235648484	214;960;1382;1742;1826;2737;3798;4036;4147;4734;4753;4804;5588;5797;5881;6608;7070;7476;7869;8322;8904;8936;9037;9048;9241;9334;9638;10371;10500;10501;10505;10642;22891;23129;55811;56896;57520;57556;65059;84446;84623;90249;91653;153090;219699;223117;445582	ADCY10;ALCAM;ARTN;B4GALT5;BOC;BRSK1;CD44;CPNE1;CRABP2;DAB2IP;DLG4;DPYSL5;DSCAM;FEZ1;FZD4;GLI3;HECW2;IGF2BP1;KIF5A;KIRREL3;LRP2;MATN2;NEDD4;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;THY1;UNC5A;UNC5B;WASF1;WNT7A;ZNF365
GO:0048812	neuron projection morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048812	512	46	27.02053283556762	1.7024090635048232	2.721993265926012e-4	0.021347826798204197	214;1382;1742;1826;2737;3798;4036;4147;4734;4753;4804;5588;5797;5881;6608;7070;7476;7869;8322;8904;8936;9037;9048;9241;9334;9638;10371;10500;10501;10505;10642;22891;23129;55811;56896;57520;57556;65059;84446;84623;90249;91653;153090;219699;223117;445582	ADCY10;ALCAM;ARTN;B4GALT5;BOC;BRSK1;CPNE1;CRABP2;DAB2IP;DLG4;DPYSL5;DSCAM;FEZ1;FZD4;GLI3;HECW2;IGF2BP1;KIF5A;KIRREL3;LRP2;MATN2;NEDD4;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;THY1;UNC5A;UNC5B;WASF1;WNT7A;ZNF365
GO:0032989	cellular anatomical entity morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0032989	604	52	31.87578482945868	1.6313323821894763	3.1335050060624336e-4	0.02391005396424231	214;844;960;1382;1742;1826;2737;3798;4036;4147;4734;4753;4804;5588;5797;5881;6608;7070;7476;7869;8322;8904;8936;9037;9048;9241;9334;9638;10371;10398;10500;10501;10505;10642;22891;23129;26011;27063;29767;55811;56896;57520;57556;65059;84446;84623;90249;91653;153090;219699;223117;445582	ADCY10;ALCAM;ANKRD1;ARTN;B4GALT5;BOC;BRSK1;CASQ1;CD44;CPNE1;CRABP2;DAB2IP;DLG4;DPYSL5;DSCAM;FEZ1;FZD4;GLI3;HECW2;IGF2BP1;KIF5A;KIRREL3;LRP2;MATN2;MYL9;NEDD4;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;TENM4;THY1;TMOD2;UNC5A;UNC5B;WASF1;WNT7A;ZNF365
GO:0090066	regulation of anatomical structure size	http://amigo.geneontology.org/amigo/term/GO:0090066	372	36	19.6321058883421	1.8337309407737787	3.141435346819013e-4	0.02391005396424231	147;154;1382;1826;1955;2150;2729;2934;5021;5865;6546;6640;7476;7869;8440;9037;9168;9732;9873;10371;10500;10501;10505;11151;23108;29767;50853;51466;55811;57556;57580;64798;64857;65267;79987;223117	ADCY10;ADRA1B;ADRB2;CORO1A;CRABP2;DEPTOR;DOCK4;DSCAM;EVL;F2RL1;FCHSD2;GCLC;GSN;MEGF9;NCK2;OXTR;PLEKHG2;PREX1;RAB3B;RAP1GAP2;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SLC8A1;SNTA1;SVEP1;TMOD2;TMSB10;VILL;WNK3;WNT7A
GO:0006936	muscle contraction	http://amigo.geneontology.org/amigo/term/GO:0006936	211	24	11.135414899032751	2.155285655506621	3.158972138879648e-4	0.02391005396424231	147;154;444;817;844;2775;2934;3164;3752;5021;5144;6263;6525;6546;6640;6769;9732;10052;10398;23171;23213;29767;30845;55811	ADCY10;ADRA1B;ADRB2;ASPH;CAMK2D;CASQ1;DOCK4;EHD3;GJC1;GNAO1;GPD1L;GSN;KCND3;MYL9;NR4A1;OXTR;PDE4D;RYR3;SLC8A1;SMTN;SNTA1;STAC;SULF1;TMOD2
GO:0060339	negative regulation of type I interferon-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060339	19	6	1.0027150856948923	5.983753596209172	3.1670905845183553e-4	0.02391005396424231	4938;4940;6773;9636;11274;25939	ISG15;OAS1;OAS3;SAMHD1;STAT2;USP18
GO:0048858	cell projection morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048858	531	47	28.023247921262517	1.6771788956104177	3.284723748251336e-4	0.02456851707256879	214;960;1382;1742;1826;2737;3798;4036;4147;4734;4753;4804;5588;5797;5881;6608;7070;7476;7869;8322;8904;8936;9037;9048;9241;9334;9638;10371;10500;10501;10505;10642;22891;23129;55811;56896;57520;57556;65059;84446;84623;90249;91653;153090;219699;223117;445582	ADCY10;ALCAM;ARTN;B4GALT5;BOC;BRSK1;CD44;CPNE1;CRABP2;DAB2IP;DLG4;DPYSL5;DSCAM;FEZ1;FZD4;GLI3;HECW2;IGF2BP1;KIF5A;KIRREL3;LRP2;MATN2;NEDD4;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;THY1;UNC5A;UNC5B;WASF1;WNT7A;ZNF365
GO:0006826	iron ion transport	http://amigo.geneontology.org/amigo/term/GO:0006826	43	9	2.2693025623621246	3.9659762207432885	3.358957079679212e-4	0.02489326173362264	1356;2495;2512;4241;10424;51310;51312;81894;261729	CP;FTH1;FTL;MELTF;PGRMC2;SLC22A17;SLC25A28;SLC25A37;STEAP2
GO:0007409	axonogenesis	http://amigo.geneontology.org/amigo/term/GO:0007409	360	35	18.998812150008483	1.8422204358699537	3.478238143750504e-4	0.025542916113833247	214;1382;1826;2737;3798;4147;4753;4804;5588;5797;5881;6608;7070;7476;7869;9037;9048;9241;9334;9638;10371;10500;10501;10505;23129;55811;56896;57556;65059;84446;90249;91653;219699;223117;445582	ADCY10;ALCAM;ARTN;B4GALT5;BOC;BRSK1;CRABP2;DPYSL5;DSCAM;FEZ1;GLI3;KIF5A;MATN2;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;THY1;UNC5A;UNC5B;WNT7A
GO:0022409	positive regulation of cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0022409	213	24	11.240963855421686	2.135048231511254	3.635442447602148e-4	0.026456850533090225	101;177;604;960;2309;2737;3485;3569;3689;4301;5329;5588;5896;6352;7070;7784;8440;8613;10326;11151;23149;23308;81704;140885	ADAM8;AFDN;AGER;BCL6;CCL5;CD44;CORO1A;DOCK8;FCHO1;FOXO3;GLI3;ICOSLG;IGFBP2;IL6;ITGB2;NCK2;PLAUR;PLPP3;PRKCQ;RAG1;SIRPA;SIRPB1;THY1;ZP3
GO:0050865	regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050865	390	37	20.582046495842526	1.7976832385192514	3.8340251321314914e-4	0.027430338077829432	101;177;604;2309;2729;2737;3398;3485;3569;3624;3635;5359;5588;5678;5896;6352;6665;6932;7070;7784;8440;9466;9473;9479;10062;10326;10461;10538;11151;23149;23308;23529;55824;79987;81704;140885;441478	ADAM8;AGER;BATF;BCL6;CCL5;CLCF1;CORO1A;DOCK8;FCHO1;FOXO3;GCLC;GLI3;ICOSLG;ID2;IGFBP2;IL27RA;IL6;INHBA;INPP5D;MAPK8IP1;MERTK;NCK2;NR1H3;NRARP;PAG1;PLSCR1;PRKCQ;PSG9;RAG1;SIRPA;SIRPB1;SOX15;SVEP1;TCF7;THEMIS2;THY1;ZP3
GO:0034765	regulation of monoatomic ion transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0034765	201	23	10.607670117088071	2.168242389339476	3.837123301305677e-4	0.027430338077829432	154;578;817;844;2040;2273;2539;2906;3746;4318;4734;5144;5174;6546;6640;6769;7070;9001;11151;23171;57120;65267;285966	ADRB2;BAK1;CAMK2D;CASQ1;CORO1A;FHL1;G6PD;GOPC;GPD1L;GRIN2D;HAP1;KCNC1;MMP9;NEDD4;PDE4D;PDZK1;SLC8A1;SNTA1;STAC;STOM;TCAF2;THY1;WNK3
GO:0048878	chemical homeostasis	http://amigo.geneontology.org/amigo/term/GO:0048878	670	56	35.35890039029357	1.5837596583001392	3.9027412171223537e-4	0.027654687326240678	177;231;480;578;817;844;949;1356;1645;1649;2053;2167;2264;2309;2495;2512;2729;2822;3488;3569;4804;4907;4938;5144;5330;5333;5567;6263;6352;6505;6508;6546;6549;7052;7070;8938;9001;9497;9709;9734;10062;10518;11151;23530;29116;50617;51129;51310;55013;57104;57333;63874;65267;80339;261729;727910	ABHD4;AGER;AKR1B1;AKR1C1;ANGPTL4;ATP1A4;ATP6V0A4;BAIAP3;BAK1;CAMK2D;CASQ1;CCL5;CIB2;CORO1A;CP;DDIT3;EPHX2;FABP4;FGFR4;FOXO3;FTH1;FTL;GCLC;GPLD1;HAP1;HDAC9;HERPUD1;IGFBP5;IL6;MCUB;MYLIP;NGFR;NNT;NR1H3;NT5E;OAS1;PDE4D;PLCB2;PLCD1;PNPLA2;PNPLA3;PRKACB;RCN3;RYR3;SCARB1;SLC1A1;SLC22A17;SLC4A3;SLC4A7;SLC8A1;SLC9A2;STEAP2;TGM2;THY1;TLCD2;WNK3
GO:0051249	regulation of lymphocyte activation	http://amigo.geneontology.org/amigo/term/GO:0051249	321	32	16.940607500424232	1.888952329436748	3.98427564731429e-4	0.027811517364303	101;177;604;2309;2737;3398;3485;3569;3624;3635;5588;5678;5896;6352;6932;7070;7784;8440;9466;9473;9479;10326;10461;10538;11151;23149;23308;23529;55824;81704;140885;441478	ADAM8;AGER;BATF;BCL6;CCL5;CLCF1;CORO1A;DOCK8;FCHO1;FOXO3;GLI3;ICOSLG;ID2;IGFBP2;IL27RA;IL6;INHBA;INPP5D;MAPK8IP1;MERTK;NCK2;NRARP;PAG1;PRKCQ;PSG9;RAG1;SIRPA;SIRPB1;TCF7;THEMIS2;THY1;ZP3
GO:0071346	cellular response to type II interferon	http://amigo.geneontology.org/amigo/term/GO:0071346	73	12	3.852536908196165	3.114830639122583	3.998586411729828e-4	0.027811517364303	445;2633;2634;2635;2934;6352;6772;10062;54625;83666;115361;140885	ASS1;CCL5;GBP1;GBP2;GBP3;GBP4;GSN;NR1H3;PARP14;PARP9;SIRPA;STAT1
GO:0050922	negative regulation of chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050922	44	9	2.3220770405565925	3.875840397544578	4.0281598559339574e-4	0.027811517364303	7869;9037;10371;10500;10501;10505;11240;57556;223117	PADI2;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0042592	homeostatic process	http://amigo.geneontology.org/amigo/term/GO:0042592	1178	88	62.16833531308332	1.4155116034043205	4.415808826806299e-4	0.029781629804636986	24;101;154;177;231;480;578;604;817;844;948;949;1356;1645;1649;1734;1958;2053;2167;2264;2309;2495;2512;2539;2729;2822;2936;3398;3488;3569;3624;3635;4151;4753;4804;4907;4938;5021;5144;5175;5330;5333;5467;5567;5881;5896;6263;6352;6505;6508;6546;6549;6608;6772;7052;7070;8878;8938;9001;9497;9636;9709;9734;9935;10062;10162;10413;10461;10518;10603;11151;23530;25861;29116;50617;51129;51310;51316;55013;57104;57333;63874;65267;80339;124976;132299;261729;727910	ABCA4;ABHD4;ADAM8;ADRB2;AGER;AKR1B1;AKR1C1;ANGPTL4;ATP1A4;ATP6V0A4;BAIAP3;BAK1;BCL6;CAMK2D;CASQ1;CCL5;CD36;CIB2;CORO1A;CP;DDIT3;DIO2;EGR1;EPHX2;FABP4;FGFR4;FOXO3;FTH1;FTL;G6PD;GCLC;GPLD1;GSR;HAP1;HDAC9;HERPUD1;ID2;IGFBP5;IL6;INHBA;INPP5D;ISG15;LPCAT3;MAFB;MB;MCUB;MERTK;MYLIP;NELL2;NGFR;NNT;NR1H3;NT5E;OAS1;OCIAD2;OXTR;PDE4D;PECAM1;PLAC8;PLCB2;PLCD1;PNPLA2;PNPLA3;PPARD;PRKACB;RAC3;RAG1;RCN3;RYR3;SCARB1;SH2B2;SLC1A1;SLC22A17;SLC4A3;SLC4A7;SLC8A1;SLC9A2;SMO;SPNS2;SQSTM1;STAT1;STEAP2;TGM2;THY1;TLCD2;WHRN;WNK3;YAP1
GO:0030638	polyketide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0030638	8	4	0.4221958255557441	9.47427652733119	4.534712139106647e-4	0.029781629804636986	231;1645;1646;8644	AKR1B1;AKR1C1;AKR1C2;AKR1C3
GO:0030647	aminoglycoside antibiotic metabolic process	http://amigo.geneontology.org/amigo/term/GO:0030647	8	4	0.4221958255557441	9.47427652733119	4.534712139106647e-4	0.029781629804636986	231;1645;1646;8644	AKR1B1;AKR1C1;AKR1C2;AKR1C3
GO:0044597	daunorubicin metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044597	8	4	0.4221958255557441	9.47427652733119	4.534712139106647e-4	0.029781629804636986	231;1645;1646;8644	AKR1B1;AKR1C1;AKR1C2;AKR1C3
GO:0044598	doxorubicin metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044598	8	4	0.4221958255557441	9.47427652733119	4.534712139106647e-4	0.029781629804636986	231;1645;1646;8644	AKR1B1;AKR1C1;AKR1C2;AKR1C3
GO:0098856	intestinal lipid absorption	http://amigo.geneontology.org/amigo/term/GO:0098856	8	4	0.4221958255557441	9.47427652733119	4.534712139106647e-4	0.029781629804636986	948;949;1645;10162	AKR1C1;CD36;LPCAT3;SCARB1
GO:0048667	cell morphogenesis involved in neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0048667	467	42	24.64568131681656	1.7041525231173875	4.888617132395977e-4	0.03184697515765702	214;1382;1742;1826;2737;3798;4147;4734;4753;4804;5588;5797;5881;6608;7070;7476;7869;8322;9037;9048;9241;9334;9638;10371;10500;10501;10505;10642;22891;23129;25861;55811;56896;57520;57556;65059;84446;90249;91653;219699;223117;445582	ADCY10;ALCAM;ARTN;B4GALT5;BOC;BRSK1;CRABP2;DLG4;DPYSL5;DSCAM;FEZ1;FZD4;GLI3;HECW2;IGF2BP1;KIF5A;MATN2;NEDD4;NELL2;NGFR;NOG;PLXND1;POTEE;PRKCQ;PTPRM;RAC3;RAPH1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SMO;THY1;UNC5A;UNC5B;WHRN;WNT7A;ZNF365
