NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		105	0.14174178	1.6832085	0.022177419	0.124044165	0.911	10893	tags=59%, list=45%, signal=107%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		22	0.2997688	1.679583	0.022267206	0.12185618	0.915	5962	tags=55%, list=25%, signal=72%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		56	0.19133756	1.6734418	0.04527559	0.12056643	0.921	13121	tags=73%, list=54%, signal=159%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	0.317193	1.6724705	0.03929273	0.11654146	0.921	7627	tags=63%, list=31%, signal=92%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		29	0.2655792	1.6683269	0.030487806	0.11498583	0.923	4436	tags=45%, list=18%, signal=55%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		19	0.30798763	1.6358727	0.035928145	0.1290712	0.954	1470	tags=37%, list=6%, signal=39%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		69	0.1669967	1.6168647	0.039138943	0.13655365	0.967	5800	tags=41%, list=24%, signal=53%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		16	0.31961986	1.5855979	0.043737575	0.15308264	0.981	2862	tags=44%, list=12%, signal=50%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		73	0.15880118	1.5846907	0.045725647	0.14899275	0.981	9445	tags=55%, list=39%, signal=89%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		33	0.22645354	1.5795724	0.04761905	0.14802372	0.982	4067	tags=39%, list=17%, signal=47%	
KEGG_PEROXISOME	KEGG_PEROXISOME		72	0.15560243	1.5652821	0.053030305	0.15312237	0.986	11727	tags=64%, list=48%, signal=123%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		127	0.11657507	1.548515	0.061657034	0.16107349	0.989	1960	tags=20%, list=8%, signal=21%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		19	0.29226008	1.5475808	0.06288032	0.15724166	0.99	4403	tags=47%, list=18%, signal=58%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		103	0.13324712	1.5414157	0.050485436	0.1577382	0.99	10905	tags=58%, list=45%, signal=105%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	0.20637989	1.4857708	0.05679513	0.19501452	0.999	10729	tags=65%, list=44%, signal=116%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	0.3108903	1.4838669	0.07042254	0.19181958	0.999	6104	tags=56%, list=25%, signal=75%	
